product_id,product_name,category,warehouse_name,stock_on_hand,stock_allocated,stock_on_order,rop,eoq,safety_stock,stockout_days,stock_availability_pct,health_score,health_label,recommendation,supplier_name,supplier_risk_status
PROD0022,Camera - Pro,Electronics,East Gate,129,13,0,67,232,13,0.0,100.0,76.0,Good,Overstocked: Current stock (129) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0022,Camera - Pro,Electronics,West Depot,202,21,0,67,232,13,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (202) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0022,Camera - Pro,Electronics,Central Fulfillment,224,22,0,67,232,13,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (224) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0023,Camera - Lite,Electronics,North Hub,53,2,0,36,69,13,0.0,100.0,85.0,Excellent,Overstocked: Current stock (53) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0023,Camera - Lite,Electronics,South Terminal,198,23,0,36,69,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (198) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0023,Camera - Lite,Electronics,East Gate,68,6,0,36,69,13,0.0,100.0,85.0,Excellent,Overstocked: Current stock (68) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0023,Camera - Lite,Electronics,West Depot,144,11,0,36,69,13,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (144) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0023,Camera - Lite,Electronics,Central Fulfillment,213,25,0,36,69,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (213) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0024,Camera - Elite,Electronics,North Hub,206,18,0,74,148,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (206) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0024,Camera - Elite,Electronics,South Terminal,157,4,0,74,148,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (157) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0024,Camera - Elite,Electronics,East Gate,142,12,0,74,148,17,0.0,100.0,76.0,Good,Overstocked: Current stock (142) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0024,Camera - Elite,Electronics,West Depot,214,4,0,74,148,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (214) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0024,Camera - Elite,Electronics,Central Fulfillment,352,27,0,74,148,17,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (352) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0025,Speaker - Standard,Electronics,North Hub,142,5,0,56,500,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (142) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0025,Speaker - Standard,Electronics,South Terminal,156,16,0,56,500,15,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (156) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0025,Speaker - Standard,Electronics,East Gate,86,5,0,56,500,15,0.0,100.0,85.0,Excellent,Overstocked: Current stock (86) is far above Safety Stock (15). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0025,Speaker - Standard,Electronics,West Depot,20,3,500,56,500,15,0.0,100.0,88.0,Excellent,"Pending Replenishment: Stock is below ROP, but order of 500 units is in transit.",Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0025,Speaker - Standard,Electronics,Central Fulfillment,58,1,0,56,500,15,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0026,Speaker - Pro,Electronics,North Hub,153,12,0,58,100,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (153) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0026,Speaker - Pro,Electronics,South Terminal,129,4,0,58,100,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (129) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0026,Speaker - Pro,Electronics,East Gate,120,8,0,58,100,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (120) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0026,Speaker - Pro,Electronics,West Depot,202,6,0,58,100,17,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (202) is far above Safety Stock (17). Halt procurement; run markdown campaigns.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0026,Speaker - Pro,Electronics,Central Fulfillment,49,7,0,58,100,17,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (58). Order 100 units.,Pinnacle Imports,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0027,Speaker - Lite,Electronics,North Hub,62,3,0,89,135,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (89). Order 135 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0027,Speaker - Lite,Electronics,South Terminal,110,3,0,89,135,18,0.0,100.0,76.0,Good,Overstocked: Current stock (110) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0027,Speaker - Lite,Electronics,East Gate,56,1,0,89,135,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (89). Order 135 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0027,Speaker - Lite,Electronics,West Depot,51,3,0,89,135,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (89). Order 135 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0027,Speaker - Lite,Electronics,Central Fulfillment,81,12,0,89,135,18,0.0,100.0,73.0,Good,Reorder Alert: Stock is below Reorder Point (89). Order 135 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0028,Speaker - Elite,Electronics,North Hub,67,9,0,21,151,6,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (67) is far above Safety Stock (6). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0028,Speaker - Elite,Electronics,South Terminal,62,8,0,21,151,6,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (62) is far above Safety Stock (6). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0028,Speaker - Elite,Electronics,East Gate,272,11,0,21,151,6,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (272) is far above Safety Stock (6). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0028,Speaker - Elite,Electronics,West Depot,217,11,0,21,151,6,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (217) is far above Safety Stock (6). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0028,Speaker - Elite,Electronics,Central Fulfillment,404,59,0,21,151,6,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (404) is far above Safety Stock (6). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0029,T-Shirt - Standard,Apparel,North Hub,64,2,0,97,143,23,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (97). Order 143 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0029,T-Shirt - Standard,Apparel,South Terminal,93,4,0,97,143,23,0.0,100.0,73.0,Good,Reorder Alert: Stock is below Reorder Point (97). Order 143 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0029,T-Shirt - Standard,Apparel,East Gate,234,32,0,97,143,23,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (234) is far above Safety Stock (23). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0029,T-Shirt - Standard,Apparel,West Depot,168,24,0,97,143,23,0.0,100.0,76.0,Good,Overstocked: Current stock (168) is far above Safety Stock (23). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0029,T-Shirt - Standard,Apparel,Central Fulfillment,82,2,0,97,143,23,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (97). Order 143 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0030,T-Shirt - Pro,Apparel,North Hub,69,0,0,24,108,13,0.0,100.0,76.0,Good,Overstocked: Current stock (69) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Integra Manufacturing,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0030,T-Shirt - Pro,Apparel,South Terminal,138,10,0,24,108,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (138) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Integra Manufacturing,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0030,T-Shirt - Pro,Apparel,East Gate,258,31,0,24,108,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (258) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Integra Manufacturing,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0030,T-Shirt - Pro,Apparel,West Depot,114,2,0,24,108,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (114) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Integra Manufacturing,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0030,T-Shirt - Pro,Apparel,Central Fulfillment,324,30,0,24,108,13,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (324) is far above Safety Stock (13). Halt procurement; run markdown campaigns.,Integra Manufacturing,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
PROD0031,T-Shirt - Lite,Apparel,North Hub,253,6,0,39,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (253) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0031,T-Shirt - Lite,Apparel,South Terminal,220,11,0,39,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (220) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0031,T-Shirt - Lite,Apparel,East Gate,102,13,0,39,200,10,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (102) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0031,T-Shirt - Lite,Apparel,West Depot,165,11,0,39,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (165) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0031,T-Shirt - Lite,Apparel,Central Fulfillment,262,23,0,39,200,10,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (262) is far above Safety Stock (10). Halt procurement; run markdown campaigns.,Delta Products,High Risk (Supplier reliability is 80%). Evaluate alternative vendors.
PROD0032,T-Shirt - Elite,Apparel,North Hub,53,1,0,166,511,49,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (166). Order 511 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0032,T-Shirt - Elite,Apparel,South Terminal,189,21,0,166,511,49,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0032,T-Shirt - Elite,Apparel,East Gate,216,4,0,166,511,49,0.0,100.0,85.0,Excellent,Overstocked: Current stock (216) is far above Safety Stock (49). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0032,T-Shirt - Elite,Apparel,West Depot,103,2,0,166,511,49,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (166). Order 511 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0032,T-Shirt - Elite,Apparel,Central Fulfillment,78,1,0,166,511,49,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (166). Order 511 units.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0033,Jeans - Standard,Apparel,North Hub,130,8,0,58,77,16,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (130) is far above Safety Stock (16). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0033,Jeans - Standard,Apparel,South Terminal,236,29,0,58,77,16,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (236) is far above Safety Stock (16). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0033,Jeans - Standard,Apparel,East Gate,75,0,0,58,77,16,0.0,100.0,85.0,Excellent,Overstocked: Current stock (75) is far above Safety Stock (16). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0033,Jeans - Standard,Apparel,West Depot,193,18,0,58,77,16,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (193) is far above Safety Stock (16). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0033,Jeans - Standard,Apparel,Central Fulfillment,72,4,0,58,77,16,0.0,100.0,85.0,Excellent,Overstocked: Current stock (72) is far above Safety Stock (16). Halt procurement; run markdown campaigns.,Vanguard Industries,Medium Risk (Supplier rating: 3.0). Review service-level agreement.
PROD0034,Jeans - Pro,Apparel,North Hub,251,28,0,44,202,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (251) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0034,Jeans - Pro,Apparel,South Terminal,61,1,0,44,202,12,0.0,100.0,85.0,Excellent,Overstocked: Current stock (61) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0034,Jeans - Pro,Apparel,East Gate,52,1,0,44,202,12,0.0,100.0,85.0,Excellent,Overstocked: Current stock (52) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0034,Jeans - Pro,Apparel,West Depot,23,2,0,44,202,12,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (44). Order 202 units.,Matrix Trade,Low Risk
PROD0034,Jeans - Pro,Apparel,Central Fulfillment,49,2,0,44,202,12,0.0,100.0,85.0,Excellent,Overstocked: Current stock (49) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Matrix Trade,Low Risk
PROD0035,Jeans - Lite,Apparel,North Hub,129,4,0,32,142,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (129) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0035,Jeans - Lite,Apparel,South Terminal,130,10,0,32,142,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (130) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0035,Jeans - Lite,Apparel,East Gate,108,13,0,32,142,11,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (108) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0035,Jeans - Lite,Apparel,West Depot,47,5,0,32,142,11,0.0,100.0,85.0,Excellent,Overstocked: Current stock (47) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0035,Jeans - Lite,Apparel,Central Fulfillment,245,15,0,32,142,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (245) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0036,Jeans - Elite,Apparel,North Hub,77,1,0,19,132,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (77) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0036,Jeans - Elite,Apparel,South Terminal,18,0,0,19,132,8,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (19). Order 132 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0036,Jeans - Elite,Apparel,East Gate,76,11,0,19,132,8,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (76) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0036,Jeans - Elite,Apparel,West Depot,124,18,0,19,132,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (124) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0036,Jeans - Elite,Apparel,Central Fulfillment,284,4,0,19,132,8,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (284) is far above Safety Stock (8). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0037,Jacket - Standard,Apparel,North Hub,65,4,0,68,70,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (68). Order 70 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0037,Jacket - Standard,Apparel,South Terminal,149,4,0,68,70,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (149) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0037,Jacket - Standard,Apparel,East Gate,91,0,0,68,70,18,0.0,100.0,85.0,Excellent,Overstocked: Current stock (91) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0037,Jacket - Standard,Apparel,West Depot,151,14,0,68,70,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (151) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0037,Jacket - Standard,Apparel,Central Fulfillment,67,7,0,68,70,18,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (68). Order 70 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0038,Jacket - Pro,Apparel,North Hub,47,1,0,93,158,19,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (93). Order 158 units.,Alpha Logistics,Low Risk
PROD0038,Jacket - Pro,Apparel,South Terminal,54,5,0,93,158,19,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (93). Order 158 units.,Alpha Logistics,Low Risk
PROD0038,Jacket - Pro,Apparel,East Gate,60,3,0,93,158,19,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (93). Order 158 units.,Alpha Logistics,Low Risk
PROD0038,Jacket - Pro,Apparel,West Depot,179,25,0,93,158,19,0.0,100.0,76.0,Good,Overstocked: Current stock (179) is far above Safety Stock (19). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0038,Jacket - Pro,Apparel,Central Fulfillment,194,18,0,93,158,19,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (194) is far above Safety Stock (19). Halt procurement; run markdown campaigns.,Alpha Logistics,Low Risk
PROD0039,Jacket - Lite,Apparel,North Hub,84,5,0,49,200,18,0.0,100.0,85.0,Excellent,Overstocked: Current stock (84) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0039,Jacket - Lite,Apparel,South Terminal,118,15,0,49,200,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (118) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0039,Jacket - Lite,Apparel,East Gate,177,10,0,49,200,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (177) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0039,Jacket - Lite,Apparel,West Depot,145,17,0,49,200,18,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (145) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0039,Jacket - Lite,Apparel,Central Fulfillment,284,34,0,49,200,18,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (284) is far above Safety Stock (18). Halt procurement; run markdown campaigns.,Apex Logistics,High Risk (Supplier reliability is 79%). Evaluate alternative vendors.
PROD0040,Jacket - Elite,Apparel,North Hub,156,15,0,31,84,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (156) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0040,Jacket - Elite,Apparel,South Terminal,215,12,0,31,84,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (215) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0040,Jacket - Elite,Apparel,East Gate,215,21,0,31,84,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (215) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0040,Jacket - Elite,Apparel,West Depot,271,15,0,31,84,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (271) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0040,Jacket - Elite,Apparel,Central Fulfillment,147,21,0,31,84,11,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (147) is far above Safety Stock (11). Halt procurement; run markdown campaigns.,Horizon Distribution,High Risk (Supplier reliability is 78%). Evaluate alternative vendors.
PROD0041,Sneakers - Standard,Apparel,North Hub,23,0,0,23,200,12,0.0,100.0,100.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Prime Goods Ltd,Low Risk
PROD0041,Sneakers - Standard,Apparel,South Terminal,236,9,0,23,200,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (236) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0041,Sneakers - Standard,Apparel,East Gate,66,2,0,23,200,12,0.0,100.0,76.0,Good,Overstocked: Current stock (66) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0041,Sneakers - Standard,Apparel,West Depot,30,1,0,23,200,12,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Prime Goods Ltd,Low Risk
PROD0041,Sneakers - Standard,Apparel,Central Fulfillment,359,10,0,23,200,12,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (359) is far above Safety Stock (12). Halt procurement; run markdown campaigns.,Prime Goods Ltd,Low Risk
PROD0042,Sneakers - Pro,Apparel,North Hub,179,4,0,211,512,59,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (211). Order 512 units.,Zenith Wholesalers,Medium Risk (Supplier rating: 3.3). Review service-level agreement.
PROD0042,Sneakers - Pro,Apparel,South Terminal,148,13,0,211,512,59,3.0,95.0,80.0,Good,Reorder Alert: Stock is below Reorder Point (211). Order 512 units.,Zenith Wholesalers,Medium Risk (Supplier rating: 3.3). Review service-level agreement.
PROD0042,Sneakers - Pro,Apparel,East Gate,87,12,0,211,512,59,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (211). Order 512 units.,Zenith Wholesalers,Medium Risk (Supplier rating: 3.3). Review service-level agreement.
PROD0042,Sneakers - Pro,Apparel,West Depot,141,17,0,211,512,59,0.0,100.0,82.0,Good,Reorder Alert: Stock is below Reorder Point (211). Order 512 units.,Zenith Wholesalers,Medium Risk (Supplier rating: 3.3). Review service-level agreement.
PROD0042,Sneakers - Pro,Apparel,Central Fulfillment,229,18,0,211,512,59,0.0,100.0,94.0,Excellent,Optimal: Inventory levels are healthy. No action required.,Zenith Wholesalers,Medium Risk (Supplier rating: 3.3). Review service-level agreement.
PROD0043,Sneakers - Lite,Apparel,North Hub,171,6,0,22,84,9,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (171) is far above Safety Stock (9). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0043,Sneakers - Lite,Apparel,South Terminal,210,5,0,22,84,9,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (210) is far above Safety Stock (9). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0043,Sneakers - Lite,Apparel,East Gate,18,0,0,22,84,9,0.0,100.0,88.0,Excellent,Reorder Alert: Stock is below Reorder Point (22). Order 84 units.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0043,Sneakers - Lite,Apparel,West Depot,257,3,0,22,84,9,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (257) is far above Safety Stock (9). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0043,Sneakers - Lite,Apparel,Central Fulfillment,394,22,0,22,84,9,0.0,100.0,58.0,Needs Attention,Overstocked: Current stock (394) is far above Safety Stock (9). Halt procurement; run markdown campaigns.,Omni Sources,High Risk (Supplier reliability is 83%). Evaluate alternative vendors.
PROD0044,Sneakers - Elite,Apparel,North Hub,241,1,0,80,1190,24,0.0,100.0,67.0,Needs Attention,Overstocked: Current stock (241) is far above Safety Stock (24). Halt procurement; run markdown campaigns.,Global Freight Corp,High Risk (Supplier reliability is 82%). Evaluate alternative vendors.
